AvgSpotLen	BioSample	Experiment	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	cell_line	cell_type	disease_status	patient	source_name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	gender
118	SAMN08145358	SRX3454896	2017-12-07	19	9	2018-04-20	SRR6358949	SRS2743595	GSM2880917		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08145357	SRX3454897	2017-12-07	13	6	2018-04-20	SRR6358950	SRS2743596	GSM2880918		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145356	SRX3454898	2017-12-07	18	8	2018-04-20	SRR6358951	SRS2743597	GSM2880919		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145355	SRX3454899	2017-12-07	176	82	2018-04-20	SRR6358952	SRS2743599	GSM2880920		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
116	SAMN08145354	SRX3454900	2017-12-07	20	9	2018-04-20	SRR6358953	SRS2743598	GSM2880921		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
118	SAMN08145353	SRX3454901	2017-12-07	21	9	2018-04-20	SRR6358954	SRS2743600	GSM2880922		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
122	SAMN08145352	SRX3454902	2017-12-07	31	14	2018-04-20	SRR6358955	SRS2743603	GSM2880923		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08145351	SRX3454967	2017-12-07	25	11	2018-04-20	SRR6358956	SRS2743666	GSM2880924		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08145350	SRX3454968	2017-12-07	17	8	2018-04-20	SRR6358957	SRS2743668	GSM2880925		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145349	SRX3454969	2017-12-07	553	256	2018-04-20	SRR6358958	SRS2743667	GSM2880926		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08145348	SRX3454970	2017-12-07	30	14	2018-04-20	SRR6358959	SRS2743669	GSM2880927		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08145347	SRX3454971	2017-12-07	25	11	2018-04-20	SRR6358960	SRS2743670	GSM2880928		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
118	SAMN08145346	SRX3454972	2017-12-07	25	11	2018-04-20	SRR6358961	SRS2743671	GSM2880929		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
118	SAMN08145345	SRX3454973	2017-12-07	18	8	2018-04-20	SRR6358962	SRS2743672	GSM2880930		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
117	SAMN08145344	SRX3454974	2017-12-07	20	9	2018-04-20	SRR6358963	SRS2743673	GSM2880931		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145343	SRX3454975	2017-12-07	71	33	2018-04-20	SRR6358964	SRS2743676	GSM2880932		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145342	SRX3454976	2017-12-07	19	9	2018-04-20	SRR6358965	SRS2743674	GSM2880933		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145341	SRX3454977	2017-12-07	17	8	2018-04-20	SRR6358966	SRS2743675	GSM2880934		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145340	SRX3454978	2017-12-07	14	7	2018-04-20	SRR6358967	SRS2743677	GSM2880935		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145339	SRX3454979	2017-12-07	37	18	2018-04-20	SRR6358968	SRS2743679	GSM2880936		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145338	SRX3454980	2017-12-07	0	0	2018-04-20	SRR6358969	SRS2743678	GSM2880937		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08145337	SRX3454981	2017-12-07	31	15	2018-04-20	SRR6358970	SRS2743680	GSM2880938		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08145336	SRX3454982	2017-12-07	245	120	2018-04-20	SRR6358971	SRS2743681	GSM2880939		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08145335	SRX3454983	2017-12-07	33	17	2018-04-20	SRR6358972	SRS2743682	GSM2880940		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145334	SRX3454984	2017-12-07	147	72	2018-04-20	SRR6358973	SRS2743683	GSM2880941		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
116	SAMN08145333	SRX3454985	2017-12-07	16	8	2018-04-20	SRR6358974	SRS2743684	GSM2880942		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145332	SRX3454986	2017-12-07	102	50	2018-04-20	SRR6358975	SRS2743686	GSM2880943		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145331	SRX3454987	2017-12-07	197	97	2018-04-20	SRR6358976	SRS2743685	GSM2880944		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145330	SRX3454988	2017-12-07	6	3	2018-04-20	SRR6358977	SRS2743687	GSM2880945		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08145329	SRX3454989	2017-12-07	129	64	2018-04-20	SRR6358978	SRS2743690	GSM2880946		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
119	SAMN08145328	SRX3454990	2017-12-07	16	7	2018-04-20	SRR6358979	SRS2743689	GSM2880947		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08145327	SRX3454991	2017-12-07	84	41	2018-04-20	SRR6358980	SRS2743688	GSM2880948		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
122	SAMN08145326	SRX3454992	2017-12-07	21	10	2018-04-20	SRR6358981	SRS2743692	GSM2880949		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145325	SRX3454993	2017-12-07	26	12	2018-04-20	SRR6358982	SRS2743691	GSM2880950		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145324	SRX3454994	2017-12-07	323	151	2018-04-20	SRR6358983	SRS2743693	GSM2880951		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
116	SAMN08145323	SRX3454995	2017-12-07	24	11	2018-04-20	SRR6358984	SRS2743694	GSM2880952		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145322	SRX3454996	2017-12-07	53	25	2018-04-20	SRR6358985	SRS2743695	GSM2880953		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08145318	SRX3454997	2017-12-07	380	177	2018-04-20	SRR6358986	SRS2743697	GSM2880954		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08145317	SRX3454998	2017-12-07	68	31	2018-04-20	SRR6358987	SRS2743696	GSM2880955		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145316	SRX3455191	2017-12-07	219	102	2018-04-20	SRR6358988	SRS2743886	GSM2880956		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08145315	SRX3455192	2017-12-07	18	8	2018-04-20	SRR6358989	SRS2743888	GSM2880957		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08145314	SRX3455193	2017-12-07	26	12	2018-04-20	SRR6358990	SRS2743891	GSM2880958		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08145321	SRX3455194	2017-12-07	90	42	2018-04-20	SRR6358991	SRS2743890	GSM2880959		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145320	SRX3455195	2017-12-07	306	144	2018-04-20	SRR6358992	SRS2743889	GSM2880960		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145319	SRX3455196	2017-12-07	20	9	2018-04-20	SRR6358993	SRS2743892	GSM2880961		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145313	SRX3455197	2017-12-07	237	110	2018-04-20	SRR6358994	SRS2743893	GSM2880962		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
117	SAMN08145312	SRX3455198	2017-12-07	18	8	2018-04-20	SRR6358995	SRS2743895	GSM2880963		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08145311	SRX3455199	2017-12-07	437	205	2018-04-20	SRR6358996	SRS2743894	GSM2880964		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145310	SRX3455200	2017-12-07	142	66	2018-04-20	SRR6358997	SRS2743896	GSM2880965		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145309	SRX3455201	2017-12-07	65	30	2018-04-20	SRR6358998	SRS2743899	GSM2880966		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145308	SRX3455202	2017-12-07	274	128	2018-04-20	SRR6358999	SRS2743897	GSM2880967		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
121	SAMN08145307	SRX3455203	2017-12-07	36	17	2018-04-20	SRR6359000	SRS2743898	GSM2880968		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
120	SAMN08145306	SRX3455204	2017-12-07	18	8	2018-04-20	SRR6359001	SRS2743901	GSM2880969		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
117	SAMN08145305	SRX3455205	2017-12-07	17	8	2018-04-20	SRR6359002	SRS2743902	GSM2880970		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08145304	SRX3455206	2017-12-07	32	15	2018-04-20	SRR6359003	SRS2743903	GSM2880971		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08145303	SRX3455207	2017-12-07	17	8	2018-04-20	SRR6359004	SRS2743900	GSM2880972		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145302	SRX3455208	2017-12-07	262	123	2018-04-20	SRR6359005	SRS2743904	GSM2880973		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08145301	SRX3455209	2017-12-07	249	116	2018-04-20	SRR6359006	SRS2743905	GSM2880974		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145300	SRX3455210	2017-12-07	251	117	2018-04-20	SRR6359007	SRS2743906	GSM2880975		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145299	SRX3455211	2017-12-07	60	28	2018-04-20	SRR6359008	SRS2743908	GSM2880976		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
114	SAMN08145298	SRX3455212	2017-12-07	22	10	2018-04-20	SRR6359009	SRS2743907	GSM2880977		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145297	SRX3455213	2017-12-07	75	35	2018-04-20	SRR6359010	SRS2743910	GSM2880978		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145296	SRX3455214	2017-12-07	16	7	2018-04-20	SRR6359011	SRS2743909	GSM2880979		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08145295	SRX3455215	2017-12-07	20	9	2018-04-20	SRR6359012	SRS2743911	GSM2880980		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145294	SRX3455216	2017-12-07	454	212	2018-04-20	SRR6359013	SRS2743912	GSM2880981		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
117	SAMN08145293	SRX3455217	2017-12-07	31	14	2018-04-20	SRR6359014	SRS2743914	GSM2880982		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
117	SAMN08145292	SRX3455218	2017-12-07	22	10	2018-04-20	SRR6359015	SRS2743915	GSM2880983		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
117	SAMN08145291	SRX3455219	2017-12-07	25	12	2018-04-20	SRR6359016	SRS2743917	GSM2880984		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08145290	SRX3455220	2017-12-07	15	7	2018-04-20	SRR6359017	SRS2743916	GSM2880985		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145289	SRX3455221	2017-12-07	189	89	2018-04-20	SRR6359018	SRS2743918	GSM2880986		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145288	SRX3455222	2017-12-07	31	14	2018-04-20	SRR6359019	SRS2743919	GSM2880987		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08145408	SRX3455262	2017-12-07	21	10	2018-04-20	SRR6358899	SRS2743961	GSM2880867		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145407	SRX3455263	2017-12-07	121	58	2018-04-20	SRR6358900	SRS2743960	GSM2880868		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145406	SRX3455264	2017-12-07	121	57	2018-04-20	SRR6358901	SRS2743963	GSM2880869		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145405	SRX3455265	2017-12-07	16	8	2018-04-20	SRR6358902	SRS2743962	GSM2880870		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
149	SAMN08145404	SRX3455266	2017-12-07	14	6	2018-04-20	SRR6358903	SRS2743965	GSM2880871		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
146	SAMN08145403	SRX3455267	2017-12-07	62	30	2018-04-20	SRR6358904	SRS2743964	GSM2880872		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08145402	SRX3455268	2017-12-07	272	128	2018-04-20	SRR6358905	SRS2743967	GSM2880873		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145401	SRX3455269	2017-12-07	146	69	2018-04-20	SRR6358906	SRS2743966	GSM2880874		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08145400	SRX3455270	2017-12-07	79	37	2018-04-20	SRR6358907	SRS2743970	GSM2880875		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08145399	SRX3455271	2017-12-07	34	16	2018-04-20	SRR6358908	SRS2743968	GSM2880876		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
116	SAMN08145398	SRX3455272	2017-12-07	21	10	2018-04-20	SRR6358909	SRS2743969	GSM2880877		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
115	SAMN08145397	SRX3455273	2017-12-07	16	8	2018-04-20	SRR6358910	SRS2743971	GSM2880878		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145396	SRX3455274	2017-12-07	284	132	2018-04-20	SRR6358911	SRS2743972	GSM2880879		Th17 T cell	healthy		Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
